ref_area.label,indicator.label,source.label,sex.label,classif1.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Argentina,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),ARG - LFS - Encuesta Anual de Hogares Urbanos,Sex: Male,Occupation (Skill level): Total,2005,5.8,,,Currency: ARG - Argentine peso (ARS),Repository: SEDLAC (CEDLAS and The World Bank)
Argentina,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),ARG - LFS - Encuesta Anual de Hogares Urbanos,Sex: Female,Occupation (Skill level): Total,2005,5.9,,,Currency: ARG - Argentine peso (ARS),Repository: SEDLAC (CEDLAS and The World Bank)
Argentina,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),ARG - LFS - Encuesta Anual de Hogares Urbanos,Sex: Total,Occupation (ISCO-08): Total,2006,7.3,,,Currency: ARG - Argentine peso (ARS),Repository: SEDLAC (CEDLAS and The World Bank)
Argentina,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),ARG - LFS - Encuesta Anual de Hogares Urbanos,Sex: Male,Occupation (ISCO-08): Total,2006,7.5,,,Currency: ARG - Argentine peso (ARS),Repository: SEDLAC (CEDLAS and The World Bank)
Argentina,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),ARG - LFS - Encuesta Anual de Hogares Urbanos,Sex: Female,Occupation (ISCO-08): Total,2006,6.9,,,Currency: ARG - Argentine peso (ARS),Repository: SEDLAC (CEDLAS and The World Bank)
Argentina,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),ARG - LFS - Encuesta Anual de Hogares Urbanos,Sex: Total,Occupation (Skill level): Total,2006,7.3,,,Currency: ARG - Argentine peso (ARS),Repository: SEDLAC (CEDLAS and The World Bank)
Argentina,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),ARG - LFS - Encuesta Anual de Hogares Urbanos,Sex: Male,Occupation (Skill level): Total,2006,7.5,,,Currency: ARG - Argentine peso (ARS),Repository: SEDLAC (CEDLAS and The World Bank)
Argentina,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),ARG - LFS - Encuesta Anual de Hogares Urbanos,Sex: Female,Occupation (Skill level): Total,2006,6.9,,,Currency: ARG - Argentine peso (ARS),Repository: SEDLAC (CEDLAS and The World Bank)
Argentina,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),ARG - LFS - Encuesta Anual de Hogares Urbanos,Sex: Total,Occupation (ISCO-08): Total,2007,8.8,,,Currency: ARG - Argentine peso (ARS),Repository: SEDLAC (CEDLAS and The World Bank)
Argentina,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),ARG - LFS - Encuesta Anual de Hogares Urbanos,Sex: Male,Occupation (ISCO-08): Total,2007,9,,,Currency: ARG - Argentine peso (ARS),Repository: SEDLAC (CEDLAS and The World Bank)
Argentina,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),ARG - LFS - Encuesta Anual de Hogares Urbanos,Sex: Female,Occupation (ISCO-08): Total,2007,8.4,,,Currency: ARG - Argentine peso (ARS),Repository: SEDLAC (CEDLAS and The World Bank)
Argentina,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),ARG - LFS - Encuesta Anual de Hogares Urbanos,Sex: Total,Occupation (Skill level): Total,2007,8.8,,,Currency: ARG - Argentine peso (ARS),Repository: SEDLAC (CEDLAS and The World Bank)
Argentina,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),ARG - LFS - Encuesta Anual de Hogares Urbanos,Sex: Male,Occupation (Skill level): Total,2007,9,,,Currency: ARG - Argentine peso (ARS),Repository: SEDLAC (CEDLAS and The World Bank)
Argentina,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),ARG - LFS - Encuesta Anual de Hogares Urbanos,Sex: Female,Occupation (Skill level): Total,2007,8.4,,,Currency: ARG - Argentine peso (ARS),Repository: SEDLAC (CEDLAS and The World Bank)
Argentina,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),ARG - LFS - Encuesta Anual de Hogares Urbanos,Sex: Total,Occupation (ISCO-08): Total,2008,11.1,,,Currency: ARG - Argentine peso (ARS),Repository: SEDLAC (CEDLAS and The World Bank)
Argentina,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),ARG - LFS - Encuesta Anual de Hogares Urbanos,Sex: Male,Occupation (ISCO-08): Total,2008,11.2,,,Currency: ARG - Argentine peso (ARS),Repository: SEDLAC (CEDLAS and The World Bank)
Argentina,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),ARG - LFS - Encuesta Anual de Hogares Urbanos,Sex: Female,Occupation (ISCO-08): Total,2008,10.9,,,Currency: ARG - Argentine peso (ARS),Repository: SEDLAC (CEDLAS and The World Bank)
Argentina,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),ARG - LFS - Encuesta Anual de Hogares Urbanos,Sex: Total,Occupation (Skill level): Total,2008,11.1,,,Currency: ARG - Argentine peso (ARS),Repository: SEDLAC (CEDLAS and The World Bank)
Argentina,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),ARG - LFS - Encuesta Anual de Hogares Urbanos,Sex: Male,Occupation (Skill level): Total,2008,11.2,,,Currency: ARG - Argentine peso (ARS),Repository: SEDLAC (CEDLAS and The World Bank)
Argentina,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),ARG - LFS - Encuesta Anual de Hogares Urbanos,Sex: Female,Occupation (Skill level): Total,2008,10.9,,,Currency: ARG - Argentine peso (ARS),Repository: SEDLAC (CEDLAS and The World Bank)
Argentina,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),ARG - LFS - Encuesta Anual de Hogares Urbanos,Sex: Total,Occupation (ISCO-08): Total,2009,13.1,,,Currency: ARG - Argentine peso (ARS),Repository: SEDLAC (CEDLAS and The World Bank)
Argentina,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),ARG - LFS - Encuesta Anual de Hogares Urbanos,Sex: Male,Occupation (ISCO-08): Total,2009,13.2,,,Currency: ARG - Argentine peso (ARS),Repository: SEDLAC (CEDLAS and The World Bank)
Argentina,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),ARG - LFS - Encuesta Anual de Hogares Urbanos,Sex: Female,Occupation (ISCO-08): Total,2009,13,,,Currency: ARG - Argentine peso (ARS),Repository: SEDLAC (CEDLAS and The World Bank)
Argentina,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),ARG - LFS - Encuesta Anual de Hogares Urbanos,Sex: Total,Occupation (Skill level): Total,2009,13.1,,,Currency: ARG - Argentine peso (ARS),Repository: SEDLAC (CEDLAS and The World Bank)
Argentina,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),ARG - LFS - Encuesta Anual de Hogares Urbanos,Sex: Male,Occupation (Skill level): Total,2009,13.2,,,Currency: ARG - Argentine peso (ARS),Repository: SEDLAC (CEDLAS and The World Bank)
Argentina,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),ARG - LFS - Encuesta Anual de Hogares Urbanos,Sex: Female,Occupation (Skill level): Total,2009,13,,,Currency: ARG - Argentine peso (ARS),Repository: SEDLAC (CEDLAS and The World Bank)
Argentina,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),ARG - LFS - Encuesta Anual de Hogares Urbanos,Sex: Total,Occupation (ISCO-08): Total,2010,16.6,,,Currency: ARG - Argentine peso (ARS),Repository: SEDLAC (CEDLAS and The World Bank)
Argentina,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),ARG - LFS - Encuesta Anual de Hogares Urbanos,Sex: Male,Occupation (ISCO-08): Total,2010,16.5,,,Currency: ARG - Argentine peso (ARS),Repository: SEDLAC (CEDLAS and The World Bank)
Argentina,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),ARG - LFS - Encuesta Anual de Hogares Urbanos,Sex: Female,Occupation (ISCO-08): Total,2010,16.6,,,Currency: ARG - Argentine peso (ARS),Repository: SEDLAC (CEDLAS and The World Bank)
Argentina,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),ARG - LFS - Encuesta Anual de Hogares Urbanos,Sex: Total,Occupation (Skill level): Total,2010,16.6,,,Currency: ARG - Argentine peso (ARS),Repository: SEDLAC (CEDLAS and The World Bank)
Argentina,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),ARG - LFS - Encuesta Anual de Hogares Urbanos,Sex: Male,Occupation (Skill level): Total,2010,16.5,,,Currency: ARG - Argentine peso (ARS),Repository: SEDLAC (CEDLAS and The World Bank)
Argentina,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),ARG - LFS - Encuesta Anual de Hogares Urbanos,Sex: Female,Occupation (Skill level): Total,2010,16.6,,,Currency: ARG - Argentine peso (ARS),Repository: SEDLAC (CEDLAS and The World Bank)
Argentina,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),ARG - LFS - Encuesta Anual de Hogares Urbanos,Sex: Total,Occupation (ISCO-08): Total,2011,21.5,,,Currency: ARG - Argentine peso (ARS),Repository: SEDLAC (CEDLAS and The World Bank)
Argentina,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),ARG - LFS - Encuesta Anual de Hogares Urbanos,Sex: Male,Occupation (ISCO-08): Total,2011,21.5,,,Currency: ARG - Argentine peso (ARS),Repository: SEDLAC (CEDLAS and The World Bank)
Argentina,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),ARG - LFS - Encuesta Anual de Hogares Urbanos,Sex: Female,Occupation (ISCO-08): Total,2011,21.5,,,Currency: ARG - Argentine peso (ARS),Repository: SEDLAC (CEDLAS and The World Bank)
Argentina,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),ARG - LFS - Encuesta Anual de Hogares Urbanos,Sex: Total,Occupation (Skill level): Total,2011,21.5,,,Currency: ARG - Argentine peso (ARS),Repository: SEDLAC (CEDLAS and The World Bank)
Argentina,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),ARG - LFS - Encuesta Anual de Hogares Urbanos,Sex: Male,Occupation (Skill level): Total,2011,21.5,,,Currency: ARG - Argentine peso (ARS),Repository: SEDLAC (CEDLAS and The World Bank)
Argentina,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),ARG - LFS - Encuesta Anual de Hogares Urbanos,Sex: Female,Occupation (Skill level): Total,2011,21.5,,,Currency: ARG - Argentine peso (ARS),Repository: SEDLAC (CEDLAS and The World Bank)
Argentina,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),ARG - LFS - Encuesta Anual de Hogares Urbanos,Sex: Total,Occupation (ISCO-08): Total,2012,26.5,,,Currency: ARG - Argentine peso (ARS),Repository: SEDLAC (CEDLAS and The World Bank)
Argentina,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),ARG - LFS - Encuesta Anual de Hogares Urbanos,Sex: Male,Occupation (ISCO-08): Total,2012,26.3,,,Currency: ARG - Argentine peso (ARS),Repository: SEDLAC (CEDLAS and The World Bank)
Argentina,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),ARG - LFS - Encuesta Anual de Hogares Urbanos,Sex: Female,Occupation (ISCO-08): Total,2012,26.8,,,Currency: ARG - Argentine peso (ARS),Repository: SEDLAC (CEDLAS and The World Bank)
Argentina,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),ARG - LFS - Encuesta Anual de Hogares Urbanos,Sex: Total,Occupation (Skill level): Total,2012,26.5,,,Currency: ARG - Argentine peso (ARS),Repository: SEDLAC (CEDLAS and The World Bank)
Argentina,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),ARG - LFS - Encuesta Anual de Hogares Urbanos,Sex: Male,Occupation (Skill level): Total,2012,26.3,,,Currency: ARG - Argentine peso (ARS),Repository: SEDLAC (CEDLAS and The World Bank)
Argentina,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),ARG - LFS - Encuesta Anual de Hogares Urbanos,Sex: Female,Occupation (Skill level): Total,2012,26.8,,,Currency: ARG - Argentine peso (ARS),Repository: SEDLAC (CEDLAS and The World Bank)
Argentina,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),ARG - LFS - Encuesta Anual de Hogares Urbanos,Sex: Total,Occupation (ISCO-08): Total,2013,34.3,,,Currency: ARG - Argentine peso (ARS),Repository: SEDLAC (CEDLAS and The World Bank)
Argentina,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),ARG - LFS - Encuesta Anual de Hogares Urbanos,Sex: Male,Occupation (ISCO-08): Total,2013,34.5,,,Currency: ARG - Argentine peso (ARS),Repository: SEDLAC (CEDLAS and The World Bank)
Argentina,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),ARG - LFS - Encuesta Anual de Hogares Urbanos,Sex: Female,Occupation (ISCO-08): Total,2013,34,,,Currency: ARG - Argentine peso (ARS),Repository: SEDLAC (CEDLAS and The World Bank)
